[00:03.900 --> 00:31.360]  Welcome back, Podcast World.
[01:56:40.990 --> 01:56:42.190]  I've never had to use those.
[01:56:42.190 --> 01:56:44.550]  I've always had access to the Rapid Rooters.
[01:56:44.550 --> 01:56:45.950]  And honestly, I've just been sticking
[01:56:45.950 --> 01:56:47.390]  with the paper towel method.
[01:56:47.390 --> 01:56:49.550]  So that's what I'm doing the most.
[01:56:49.550 --> 01:56:52.070]  I encourage you to use the method
[01:56:52.070 --> 01:56:53.910]  that works the best for you.
[01:56:53.910 --> 01:56:56.670]  I encourage you also to try different methods.
[01:56:56.670 --> 01:56:58.270]  If you think something works great,
[01:56:58.270 --> 01:56:59.550]  why not try another method?
[01:56:59.550 --> 01:57:01.530]  If you've got some seeds that you can spare,
[01:57:01.530 --> 01:57:02.870]  why not try something?
[01:57:02.870 --> 01:57:06.150]  You may find that something works better for you.
[01:57:06.150 --> 01:57:08.550]  All right, so now we've got our seeds germinated.
[01:57:08.550 --> 01:57:11.130]  We've either got some seeds folded into a paper towel,
[01:57:11.130 --> 01:57:13.930]  or we've got a Rapid Rooter, or a Root Riot,
[01:57:13.930 --> 01:57:16.170]  or a Rockwool Cube with roots hanging out
[01:57:16.170 --> 01:57:17.670]  of the bottom of the Root Cube.
[01:57:17.670 --> 01:57:20.290]  Our next step is to pot our new seedling
[01:57:20.290 --> 01:57:24.110]  into a pot of soil or soilless mix.
[01:57:25.050 --> 01:57:28.970]  In this episode, I will cover how to pot the seeds
[01:57:28.970 --> 01:57:33.050]  germinated from a paper towel into soil.
[01:57:33.050 --> 01:57:36.770]  But my next episode is going to be about cutting clones.
[01:57:36.770 --> 01:57:38.250]  Then shortly after that,
[01:57:38.250 --> 01:57:41.170]  we will have to pot the clones into soil,
[01:57:41.170 --> 01:57:43.770]  which means I'm going to do a combo episode
[01:57:43.770 --> 01:57:46.970]  of planting our new seedlings in the Rapid Rooters
[01:57:46.970 --> 01:57:49.550]  and planting clones in Rapid Rooters
[01:57:49.550 --> 01:57:51.410]  into soil at the same time.
[01:57:51.410 --> 01:57:53.550]  I'm just gonna knock that out in one episode,
[01:57:53.550 --> 01:57:55.730]  so that part will be coming soon.
[01:57:55.730 --> 01:57:58.250]  But for now, let's talk about planting
[01:57:58.250 --> 01:58:00.210]  our freshly germinated seedlings
[01:58:00.210 --> 01:58:02.690]  that are just sitting in a wet paper towel.
[01:58:02.690 --> 01:58:04.010]  I like to catch these seeds
[01:58:04.010 --> 01:58:06.090]  when the new tap roots are very short.
[01:58:06.090 --> 01:58:07.450]  I don't like to get it too long
[01:58:07.450 --> 01:58:08.810]  and too out of control,
[01:58:08.810 --> 01:58:11.570]  because I feel like that gives me too much opportunity
[01:58:11.570 --> 01:58:13.490]  to cause it too much stress.
[01:58:13.490 --> 01:58:16.490]  So as soon as I see my seedlings crack open a little bit
[01:58:16.490 --> 01:58:17.970]  and that little tap root is sticking out
[01:58:17.970 --> 01:58:19.270]  just a little tiny bit,
[01:58:19.270 --> 01:58:22.010]  I'm comfortable putting them into their soil
[01:58:22.010 --> 01:58:23.650]  or soilless mix.
[01:58:23.650 --> 01:58:26.090]  And I do that with a very similar method
[01:58:26.090 --> 01:58:28.890]  as I did earlier when we talked about planting seeds
[01:58:28.890 --> 01:58:30.510]  into the beer cups.
[01:58:30.510 --> 01:58:33.070]  I get a beer cup or a very small pot
[01:58:33.070 --> 01:58:34.570]  with plenty of drainage.
[01:58:34.570 --> 01:58:36.610]  I fill it with a quality soil
[01:58:36.610 --> 01:58:38.210]  that is good for small plants,
[01:58:38.210 --> 01:58:41.330]  something with a lot of aeration and plenty of drainage.
[01:58:41.330 --> 01:58:43.370]  Then I moisten that soil with water
[01:58:43.370 --> 01:58:45.930]  pH around six to six three.
[01:58:45.930 --> 01:58:47.290]  Then I do the same thing
[01:58:47.290 --> 01:58:48.730]  as we've been doing the whole episode.
[01:58:48.730 --> 01:58:52.470]  I make a little tiny hole about knuckle deep in that soil.
[01:58:52.470 --> 01:58:57.470]  Then I simply place the germinated seed in that little hole.
[01:58:57.490 --> 01:58:59.330]  I do my best to point it
[01:58:59.330 --> 01:59:02.050]  with that little white root pointing straight down.
[01:59:02.050 --> 01:59:04.010]  If your tap root is nice and short,
[01:59:04.010 --> 01:59:05.610]  don't worry about which direction
[01:59:05.610 --> 01:59:08.250]  your seedling is facing when you place it into soil.
[01:59:08.250 --> 01:59:09.450]  It should be just fine.
[01:59:09.450 --> 01:59:10.770]  If it's really long,
[01:59:10.770 --> 01:59:13.170]  you may wanna make sure you point that root down
[01:59:13.170 --> 01:59:14.730]  and the seed is going up.
[01:59:14.730 --> 01:59:17.570]  So gently place your seedling in the soil,
[01:59:17.570 --> 01:59:19.010]  brush dirt over the top of it.
[01:59:19.010 --> 01:59:21.630]  You don't need to bury it or pack it down, just cover it.
[01:59:21.630 --> 01:59:23.490]  And then the tap root will go down.
[01:59:23.490 --> 01:59:24.870]  It'll start to spread out
[01:59:24.870 --> 01:59:27.330]  and the little tiny plant will grow up to the top
[01:59:27.330 --> 01:59:28.930]  and it'll push the seedling
[01:59:28.930 --> 01:59:30.910]  with a little set of tiny, tiny leaves
[01:59:30.910 --> 01:59:32.050]  right through the top soil
[01:59:32.050 --> 01:59:34.970]  and you'll have a little starter baby plant.
[01:59:34.970 --> 01:59:36.210]  The main thing to worry about
[01:59:36.210 --> 01:59:37.570]  when potting your new seedlings
[01:59:37.570 --> 01:59:40.850]  is to not damage that little white tap root
[01:59:40.850 --> 01:59:42.330]  sticking out of the seedling.
[01:59:42.330 --> 01:59:44.750]  Do your best not to disrupt, stress,
[01:59:44.750 --> 01:59:47.310]  or damage that little white tap root.
[01:59:47.310 --> 01:59:48.830]  They're very delicate.
[01:59:48.830 --> 01:59:50.130]  So once I've got it potted,
[01:59:50.130 --> 01:59:51.570]  I put it under a T5 light.
[01:59:51.570 --> 01:59:53.290]  I keep the light a little distance away
[01:59:53.290 --> 01:59:55.090]  so that I don't shock the plant.
[01:59:55.090 --> 01:59:56.250]  As the plant gets bigger,
[01:59:56.250 --> 01:59:57.930]  I bring the light a little bit closer.
[01:59:57.930 --> 01:59:59.930]  Once I feel like the plant has kind of taken off,
[01:59:59.930 --> 02:00:01.310]  I put a fan on it.
[02:00:01.310 --> 02:00:04.390]  And then once it gets its first set of serrated leaves,
[02:00:04.390 --> 02:00:08.870]  I start adding very light doses of nutrients.
[02:00:08.870 --> 02:00:11.350]  So that is how I pot my seedling
[02:00:11.350 --> 02:00:13.390]  that was germinated from a paper towel.
[02:00:13.390 --> 02:00:16.050]  I basically fill a beer cup with good dirt,
[02:00:16.050 --> 02:00:17.710]  poke a hole in the bottom,
[02:00:17.710 --> 02:00:20.030]  go knuckle deep in the soil on the top,
[02:00:20.030 --> 02:00:22.170]  drop my little germinated seedling in there
[02:00:22.170 --> 02:00:23.270]  and cover it up
[02:00:23.270 --> 02:00:24.470]  and then put it under the light
[02:00:24.470 --> 02:00:26.110]  and wait for it to pop up.
[02:00:26.110 --> 02:00:27.630]  And then it grows and grows
[02:00:27.630 --> 02:00:30.430]  until I see a set of leaves with serration
[02:00:30.430 --> 02:00:32.070]  and that is when I start feeding it
[02:00:32.070 --> 02:00:34.590]  a little bit of light nutrients.
[02:00:34.590 --> 02:00:36.390]  Now let's talk about a couple of things
[02:00:36.390 --> 02:00:40.390]  that happen quite often when we are working with seeds.
[02:00:40.390 --> 02:00:44.310]  Sometimes the seed shell will get stuck to the seed
[02:00:44.310 --> 02:00:45.830]  and hinder the seed's growth
[02:00:45.830 --> 02:00:47.790]  and threaten that seed's life.
[02:00:47.790 --> 02:00:50.230]  That is not as scary as it looks.
[02:00:50.230 --> 02:00:51.950]  When it happens, you'll know what I'm talking about.
[02:00:51.950 --> 02:00:54.030]  That seed hole will just get stuck.
[02:00:54.030 --> 02:00:56.230]  The seedling will come up out of the dirt
[02:00:56.230 --> 02:00:57.550]  and you'll see that seed,
[02:00:57.550 --> 02:00:58.910]  the leaves are trying to open up,
[02:00:58.910 --> 02:01:00.870]  it's trying to live and it's just trying to open up,
[02:01:00.870 --> 02:01:03.950]  but it can't because that seed casing is just stuck to it.
[02:01:03.950 --> 02:01:05.630]  It is really easy to solve.
[02:01:05.630 --> 02:01:08.150]  I get a spray bottle with water
[02:01:08.150 --> 02:01:10.510]  and I moisten that seedling really heavily.
[02:01:10.510 --> 02:01:11.550]  Just spray it with water.
[02:01:11.550 --> 02:01:12.630]  Just keep spraying it.
[02:01:12.630 --> 02:01:14.910]  More moisture, more moisture, more moisture.
[02:01:14.910 --> 02:01:17.630]  Then see if you can just brush it off with your finger.
[02:01:17.630 --> 02:01:18.990]  It may just come right off.
[02:01:18.990 --> 02:01:21.230]  If not, spray more water.
[02:01:21.230 --> 02:01:22.590]  If that still doesn't work,
[02:01:22.590 --> 02:01:25.470]  get some tweezers and just do a gentle dissection.
[02:01:25.470 --> 02:01:26.790]  If it is really moist,
[02:01:26.790 --> 02:01:28.990]  you should be able to get that seed casing off.
[02:01:28.990 --> 02:01:30.830]  It is supposed to come off of there.
[02:01:30.830 --> 02:01:32.590]  That plant opens up.
[02:01:32.590 --> 02:01:34.230]  The way the plant opens itself up,
[02:01:34.230 --> 02:01:36.110]  the way that that seed casing spreads in half,
[02:01:36.110 --> 02:01:37.790]  it should pop right off of there.
[02:01:37.790 --> 02:01:39.470]  Just give it a little assistance,
[02:01:39.470 --> 02:01:41.390]  a little moisture, little tweezers,
[02:01:41.390 --> 02:01:42.510]  maybe a pair of chopsticks,
[02:01:42.510 --> 02:01:44.070]  depending on how skilled you are.
[02:01:44.070 --> 02:01:45.550]  It shouldn't be too hard to do.
[02:01:45.550 --> 02:01:48.950]  Don't be afraid to get in there and pull that casing off.
[02:01:48.950 --> 02:01:51.350]  Earlier, I talked about not using heat mats.
[02:01:51.350 --> 02:01:55.390]  I've honestly seen people roast more seeds with heat mats
[02:01:55.390 --> 02:01:57.150]  than I've ever seen success
[02:01:57.150 --> 02:01:59.110]  with a heat mat from a seedling.
[02:01:59.110 --> 02:02:01.750]  The only time I have ever needed a heat mat
[02:02:01.750 --> 02:02:04.790]  was when I was growing in a warehouse in Colorado
[02:02:04.790 --> 02:02:07.150]  and it was really cold during the winter.
[02:02:07.150 --> 02:02:09.710]  Other times, I don't use a heat mat for cloning
[02:02:09.710 --> 02:02:12.870]  or for seedlings, and I have great success.
[02:02:12.870 --> 02:02:14.790]  If you are comfortable in the area,
[02:02:14.790 --> 02:02:18.110]  your seedlings are probably comfortable in that area also.
[02:02:18.110 --> 02:02:20.870]  And I'm not talking about some Colorado mountain boy
[02:02:20.870 --> 02:02:22.190]  who's outside barefoot in the snow.
[02:02:22.190 --> 02:02:23.590]  I'm talking about a normal person.
[02:02:23.590 --> 02:02:27.310]  Room temperature is acceptable for your seedlings.
[02:02:27.310 --> 02:02:28.990]  Now, I've got one more thing I want to touch on
[02:02:28.990 --> 02:02:30.950]  before I start wrapping up the episode,
[02:02:30.950 --> 02:02:33.550]  and the note I wrote is called pre-soak.
[02:02:33.550 --> 02:02:36.870]  A lot of people like to pre-soak their seeds
[02:02:36.870 --> 02:02:38.910]  before the official germination.
[02:02:38.910 --> 02:02:40.230]  If you have got older seeds
[02:02:40.230 --> 02:02:41.950]  that have been sitting around for longer,
[02:02:41.950 --> 02:02:45.070]  I may recommend you give them a pre-soak.
[02:02:45.070 --> 02:02:46.150]  It's really easy.
[02:02:46.150 --> 02:02:49.870]  You simply pre-soak them in water before you germinate them.
[02:02:49.870 --> 02:02:52.950]  I recommend 12 hours, maybe 24 at the most.
[02:02:53.310 --> 02:02:55.510]  Never go more than 24 hours on a soak
[02:02:55.510 --> 02:02:57.950]  because that will drown your seeds.
[02:02:57.950 --> 02:03:00.630]  My theory behind the pre-soak is some seeds
[02:03:00.630 --> 02:03:02.390]  just have a hard outer coating
[02:03:02.390 --> 02:03:04.830]  and they don't want to germinate very easily.
[02:03:04.830 --> 02:03:07.150]  Soaking them in water for 24 hours
[02:03:07.150 --> 02:03:09.510]  will definitely soften that outer coating
[02:03:09.510 --> 02:03:11.830]  and encourage easier germination.
[02:03:11.830 --> 02:03:13.070]  So if you've got older seeds
[02:03:13.070 --> 02:03:15.590]  that you've been having a problem getting to germinate,
[02:03:15.590 --> 02:03:17.430]  maybe soak them for 12 hours,
[02:03:17.430 --> 02:03:19.270]  then give them the paper towel method.
[02:03:19.270 --> 02:03:22.510]  If that doesn't work, try soaking some for 24 hours,
[02:03:22.510 --> 02:03:24.310]  then giving them the paper towel method.
[02:03:24.310 --> 02:03:25.430]  If that doesn't work,
[02:03:25.430 --> 02:03:28.590]  then we're going to need to try more scientific approaches.
[02:03:28.590 --> 02:03:30.110]  There are chemicals we can add.
[02:03:30.110 --> 02:03:31.350]  There are tricks we can do,
[02:03:31.350 --> 02:03:33.910]  but that is much more advanced science
[02:03:33.910 --> 02:03:36.070]  than what we're prepared for today.
[02:03:36.070 --> 02:03:37.190]  So if you've got old seeds
[02:03:37.190 --> 02:03:39.070]  or if you feel like you've got really hard seeds
[02:03:39.070 --> 02:03:40.470]  with a really thick coating,
[02:03:40.470 --> 02:03:42.750]  don't be afraid to give them a pre-soak.
[02:03:42.750 --> 02:03:45.670]  12 to 24 hours, never go more than 24 hours.
[02:03:45.670 --> 02:03:47.910]  I don't feel like that's a good idea.
[02:03:47.910 --> 02:03:49.830]  All right, you guys, I feel like that is a good lesson
[02:03:49.830 --> 02:03:52.030]  on how to germinate your seeds.
[02:03:52.470 --> 02:03:54.430]  I will not forget to teach you guys how to pot
[02:03:54.430 --> 02:03:56.310]  those freshly sprouted seeds
[02:03:56.310 --> 02:03:58.110]  that you've got in your Rapid Rooters
[02:03:58.110 --> 02:04:01.030]  or your Rockwool Cubes, like I told you not to do,
[02:04:01.030 --> 02:04:02.070]  or in your Jiffy Pots.
[02:04:02.070 --> 02:04:04.430]  We'll talk about that in a future episode.
[02:04:04.430 --> 02:04:05.590]  That is written down.
[02:04:05.590 --> 02:04:07.150]  That is on the schedule.
[02:04:07.150 --> 02:04:07.990]  You guys, I want to thank you
[02:04:07.990 --> 02:04:09.950]  for listening to another episode.
